"Börsdata ID","Bolagsnamn","ROIC - Senaste","Nettoskuld - Senaste","EV/EBIT - Senaste","EV/FCF - Senaste","Capex - Per Aktie","P/B - Senaste","PEG - Senaste","Börsvärde - Senaste","RSI - RSI(14)","MA -  5/20","MA -  50/200","Kursutveck. - Utveck.  1m"
"1579","24SevenOffice","-1576,1%","-99%","8,2","-0,3","36,96","0,8","0,0","1624","82,5","9,9%","-5,7%","22,9%"
"1550","2cureX","-10738,3%","-81%","0,2","0,2","-0,00","0,5",,"9","48,7","-4,2%","-17,8%","-0,8%"
"2396","4C Group","-1,3%","15%","-111,9","21,3","-0,37","2,5",,"657","56,4","5,9%","-5,5%","-4,2%"
"1398","AAC Clyde Space","-0,8%","-4%","-93,5","31,0","-8,93","0,6",,"425","56,9","-3,7%","30,4%","26,7%"
"2","AAK","17,0%","5%","15,3","42,6","-2,31","3,6","1,0","72988","40,1","-1,0%","-3,0%","-6,5%"
"2481","ABAS Protect","1,1%","30%","45,8","-83,7","-0,42","1,6","-1,0","65","58,9","4,2%","-7,5%","2,2%"
"3","ABB","18,9%","3%","17,4","22,3","-0,39","6,0","4,3","963799","27,1","-4,4%","-1,1%","-9,8%"
"1461","Abelco Investment","-43,5%","-0%","-1,6","-2,8","-0,00","0,3",,"11","45,8","-3,7%","-31,3%","-28,6%"
"2079","Abera Bioscience","-42,9%","-45%","-74,3","-62,6","-0,08","10,3",,"89","54,9","-2,7%","18,2%","-6,1%"
"437","Absolent Air Care","12,1%","14%","15,9","29,9","-3,37","3,2","8,0","3023","55,9","2,6%","-11,3%","-4,3%"
"1336","Absolicon","-46,6%","-20%","-0,9","-1,6","-0,05","0,5",,"29","51,1","-4,9%","-36,1%","-11,6%"
"1323","AcadeMedia","4,3%","53%","12,7","7,1","-6,96","1,3","0,4","7994","60,2","2,0%","15,5%","2,8%"
"1397","Acarix","-387,5%","-73%","-2,9","-3,0","-0,00","3,3",,"266","47,7","0,5%","-25,4%","3,5%"
"2198","Acast","11,3%","-28%","-38,8","-53,8","-0,42","2,2","0,2","2807","44,3","-1,7%","3,2%","-5,5%"
"1572","Acconeer","-18,1%","-21%","-10,1","-3,4","-0,83","1,5",,"365","49,9","-1,9%","-16,3%","0,9%"
"432","Acenta Group","70,5%","1%","-0,1","-0,1",,"0,1","0,0","38","49,1","2,9%","-33,7%","-25,5%"
"1402","AcouSort","-847,4%","-52%","-2,3","-2,3","-0,11","4,5",,"53","27,8","-3,8%","-46,4%","-50,4%"
"607","Acrinova A","2,2%","45%","33,4","-62,5","-1,29","0,7","0,6","672","57,4","5,1%","-6,2%","8,3%"
"2104","Acrinova B","2,2%","45%","32,9","-61,6","-1,29","0,7","0,6","650","61,4","3,4%","-2,0%","-0,2%"
"1426","Actic Group","-1,0%","68%","25,8","6,6","-0,84","1,5",,"249","54,5","-4,1%","37,0%","-8,4%"
"6","Active Biotech","-576,8%","-63%","-1,7","-1,7",,"2,9",,"111","51,6","5,6%","-65,1%","-1,0%"
"1451","AcuCort","-45,7%","-6%","-4,9","-3,1","-0,06","2,2",,"167","43,3","-5,4%","-5,3%","-7,5%"
"1326","Acuvi","7,2%","9%","19,4","-40,7","-0,25","1,0","0,1","439","38,7","-0,6%","4,1%","-13,5%"
"1015","AddLife","2,6%","38%","31,8","32,3","-3,19","3,4","2,2","18098","45,9","-1,1%","5,6%","-9,6%"
"7","Addnode","8,9%","12%","24,1","85,3","-4,00","5,4","0,8","13480","39,1","-3,7%","0,5%","-5,2%"
"8","Addtech","14,8%","30%","32,0","91,9","-5,96","11,4","4,7","80365","37,5","-2,6%","3,1%","-9,0%"
"257","ADDvise Group A","3,5%","42%","8,2","-3,4","-3,89","1,1","-0,6","956","34,4","-25,8%","-39,7%","-42,9%"
"1603","ADDvise Group B","3,5%","42%","5,7","-2,4","-3,89","0,3","-0,1","235","32,4","-31,8%","-56,9%","-49,8%"
"2318","Adtraction","-6,6%","-18%","-23,7","19,0","-1,78","2,0",,"558","63,5","1,3%","-11,8%","-0,9%"
"420","Advenica","26,5%","-44%","112,5","16,4","-0,21","7,9","0,3","805","64,9","3,3%","9,0%","35,6%"
"1892","Adventure Box",,"-1%","-0,1","-0,2","-0,02","-0,3",,"30","27,9","-39,6%","-52,2%","-75,9%"
"1751","Adverty","-330,7%","-13%","-1,1","-3,0","-0,03","1,9",,"24","39,4","-4,3%","-92,6%","-9,9%"
"1411","Aerowash","-4,9%","13%","78,4","-16,2","-0,07","0,9",,"42","38,7","-4,4%","-27,2%","-16,4%"
"1701","Africa Resources","-9,3%","47%","-10,8","1350,9","-0,02","1,0",,"5","49,0","-0,2%","-23,9%","2,6%"
"241","AFRY","6,6%","16%","13,5","16,2","-3,39","1,6","1,5","21586","49,8","0,6%","6,2%","0,5%"
"395","Ages Industri","-33,9%","26%","-4,7","24,2","-10,29","1,4",,"433","40,2","0,6%","-17,1%","-2,0%"
"1478","Agtira","-41,6%","18%","-1,4","-0,7","-1,88","1,0",,"128","50,5","-3,0%","-25,0%","4,9%"
"578","AIK Fotboll","-9,7%","-9%","-2,7","1,8","3,88","0,6",,"35","49,2","-0,2%","0,8%","2,9%"
"1395","Aino Health",,"-8%","-3,3","-6,6",,"-67,0",,"31","35,9","-10,2%","28,1%","-21,1%"
"1599","Aixia","73,3%","-1%","8,4","5,9","-2,72","6,2","0,0","154","42,0","-2,9%","-15,6%","-10,9%"
"1876","Akelius D","2,7%","33%","75,7","242,7","-0,01","3,5",,"11873","54,6","-0,7%","5,8%","-1,2%"
"1358","Alcadon Group","3,0%","18%","12,2","-16,8","-7,43","0,7","-1,2","588","44,8","1,4%","-22,1%","0,0%"
"10","Alfa Laval","14,8%","6%","17,5","20,5","-7,94","4,2","1,4","176904","29,1","-2,3%","-0,4%","-7,9%"
"739","Alimak","5,5%","18%","17,0","16,7","-1,24","1,9","1,9","14630","50,5","-1,1%","11,0%","-6,3%"
"2413","Alleima","7,3%","-3%","13,6","21,9","-4,77","1,3","-0,8","21061","36,7","-3,4%","18,0%","-11,1%"
"1385","Alligator Bioscience",,"-20%","0,1","0,1",,"-0,0",,"118","41,8","-29,5%","-95,1%","-89,8%"
"1477","Alligo","4,1%","30%","19,2","23,6","-10,82","1,8","-0,6","6862","43,1","-0,3%","1,3%","-3,3%"
"364","ALM Equity","-36,0%","6%","-3,6","1,6","10,12","0,6",,"3310","31,0","-6,1%","-26,8%","-21,0%"
"2311","Alpcot","-22,9%",,"-6,3","-11,0","-0,00","1,9",,"146","51,3","-3,3%","18,5%","-9,1%"
"1752","AlzeCure Pharma",,"-91%","-4,6","-4,7","-0,00","7,6",,"198","52,9","-14,4%","10,3%","16,7%"
"916","Alzinova","-18,8%","-12%","-4,5","-2,5","-0,38","0,9",,"217","36,0","-3,1%","-8,8%","-20,1%"
"1419","Ambea","4,4%","60%","16,4","12,3","-4,02","2,0","0,4","9956","55,7","1,3%","13,4%","-0,3%"
"501","Amhult 2","1,2%","38%","44,6","-12,4","-17,17","0,5","-1,0","394","52,6","-0,4%","-0,7%","0,0%"
"1891","Amido","-30,3%","-17%","-12,3","-23,3","-0,42","3,8",,"133","61,9","3,2%","53,6%","13,1%"
"500","Amnode","-86,1%","34%","-2,7","-2,8","-1,29","0,9",,"5","50,4","-8,2%","-19,4%","-39,0%"
"2048","Annehem Fastigheter","1,5%","39%","36,1","-12,1","-3,76","0,5","-0,6","1363","44,2","-1,0%","-7,9%","-9,4%"
"1446","Annexin",,"-86%","-3,3","-3,4",,"13,5",,"245","53,1","6,5%","-28,3%","9,1%"
"13","Anoto","-117,6%","-18%","-0,5","-0,5","-0,01","0,7",,"53","44,9","5,0%","-54,7%","-33,0%"
"2500","ANTCO Investment","-64,3%","-1%","-0,7","2,9","0,14","0,2",,"2","49,5","-7,4%","7,2%","-5,5%"
"2556","Apotea","29,9%","13%","28,9","180,8","-1,60","12,1","0,2","7655","39,9","-1,7%",,"-13,0%"
"1396","AppSpotr","-65,5%","-23%","-1,6","-0,6","-0,06","1,0",,"21","50,5","0,4%","-65,8%","-11,0%"
"767","Aptahem","-14,0%","-6%","-0,3","1,2","3,18","0,1",,"15","84,8","19,7%","-61,3%","67,9%"
"505","AQ Group","15,9%","-4%","16,7","15,1","-2,91","3,3","4,2","14333","35,6","-1,9%","14,9%","-5,9%"
"2244","Aquaticus Real Estate","2,1%","50%","29,4","31,8","-0,07","0,6","-0,4","194","54,7","-1,7%","-5,4%","-1,6%"
"1604","Arbona A","8,7%","-4%","-1010,4","-16,1","-0,32","0,8","-0,2","1662","44,2","-3,0%","-0,1%","-7,0%"
"2219","Archelon Natural","-45,3%","-5%","-1,9","-1,5","0,03","1,3",,"8","57,2","0,1%","-4,8%","-3,7%"
"433","Arcoma","24,3%","-17%","8,7","9,8","-0,52","2,2","0,0","132","46,2","-2,0%","-20,3%","-1,2%"
"2391","Arctic Blue Beverages",,"140%","-4,3","-4,2","-0,02","-3,0",,"43","61,2","11,3%","157,1%","-4,7%"
"262","Arctic Minerals","-6,1%","-12%","-40,1","-43,2","-0,04","2,4",,"387","78,9","102,4%","25,8%","135,5%"
"381","Arctic Paper","10,0%","-1%","4,4","-6,8","-5,22","0,7","-0,2","2877","47,6","1,2%","-12,3%","-0,7%"
"1710","Arion Banki","1,7%",,"6,3","9,8","-0,76","1,1","2,8","17556","41,0","-0,2%","8,8%","-10,4%"
"14","Arise Windpower","7,7%","10%","13,2","46,5","-5,41","0,7","-1,0","1459","35,6","-3,4%","-12,2%","-13,7%"
"1574","Arjo","4,6%","26%","16,2","16,4","-2,33","1,2","5,4","10257","47,4","-2,1%","-1,0%","-3,9%"
"2147","Arla Plast","17,3%","-2%","9,1","18,5","-5,43","1,7","0,3","1078","58,4","-0,9%","0,1%","-4,1%"
"2248","Arlandastad","-1,3%","19%","-22,5","-17,8","-1,03","0,4",,"1733","39,3","-2,1%","-7,0%","-8,4%"
"506","AroCell","-57,8%","-36%","-1,8","-26,2","-0,00","1,0",,"125","51,7","2,4%","11,7%","-6,6%"
"1793","Ascelia Pharma","-2170,0%","-35%","-3,2","-3,5",,"3,4",,"269","36,0","-4,5%","-10,8%","-20,4%"
"2573","Asker Healthcare","3,8%","42%","38,1","-160,0","-3,80","8,9","1,1","31332",,,,
"2568","Asmodee",,,,,,,,"21618",,"-1,2%",,"-7,0%"
"17","Assa Abloy","9,3%","31%","16,6","54,0","-12,55","3,1","1,4","333105","30,4","-4,6%","-0,0%","-9,1%"
"18","AstraZeneca","11,1%","24%","23,2","59,9","-5,15","5,1","1,6","2290246","40,2","-3,9%","-1,6%","-8,9%"
"1447","Athanase Innovation","-12,0%","-57%","-8,7","-12,6","-0,06","1,1",,"421","62,5","8,8%","1,3%","14,7%"
"19","Atlas Copco A","22,2%","8%","20,9","33,8","-2,73","6,9","4,4","787444","28,0","-5,4%","-1,2%","-12,4%"
"1605","Atlas Copco B","22,2%","8%","18,4","29,7","-2,73","6,0","3,9","691288","26,5","-5,2%","-1,0%","-12,1%"
"20","Atrium Ljungberg","2,0%","39%","31,8","43,7","-1,93","0,8","4,2","22248","45,3","-0,6%","-14,2%","-7,4%"
"1675","Attana","-67,2%","5%","-1,1","-2,5","-0,00","0,5",,"10","63,1","7,9%","-84,5%","40,0%"
"920","Attendo","2,3%","63%","17,9","21,0","-7,90","1,8","0,9","9798","53,3","-1,3%","17,2%","-2,1%"
"21","Autoliv","16,8%","20%","8,3","16,3","-7,04","2,9","0,2","72182","36,4","-2,2%","-3,1%","-14,5%"
"22","Avanza Bank","0,7%",,"18,8","17,6","-7,68","7,8","1,6","49262","45,9","-1,7%","22,8%","-2,7%"
"1557","Awardit","-38,8%","-18%","-8,2","7,1","2,10","2,5",,"1018","45,2","-0,0%","-3,9%","-5,2%"
"263","Avensia","29,0%","-19%","11,8","6,4","-0,00","8,7","0,0","358","49,6","-1,1%","6,1%","0,6%"
"2151","Avsalt Group","-449,8%","-22%","-0,2","-0,4","-0,12","0,8",,"3","25,4","-28,3%","-82,6%","-41,4%"
"264","Avtech","64,0%","-53%","40,0","46,3",,"10,6","1,0","499","71,5","14,4%","32,6%","19,1%"
"24","Axfood","10,2%","42%","19,6","28,3","-14,81","7,0","-3,2","49852","51,1","-2,3%","-7,8%","0,8%"
"369","aXichem","-31,9%","-19%","-3,7","-3,3","-0,11","1,0",,"73","48,4","-0,7%","-1,7%","2,9%"
"1754","Axolot Solutions","-27,5%","-10%","-14,3","-5,1","-0,06","1,2",,"141","66,0","6,8%","11,9%","42,9%"
"1313","B3 Consulting","17,9%","30%","31,2","-24,8","-2,04","2,4","0,2","554","40,7","-1,8%","-13,1%","-9,0%"
"2067","Backaheden","4,6%","51%","24,2","-12,0","-19,43","0,7","6,3","333","59,0","2,8%","0,0%","0,0%"
"377","Bactiguard","-11,6%","17%","-40,0","113,2","-0,42","3,2",,"1044","42,4","-4,6%","-32,5%","-19,5%"
"520","Bahnhof","190,1%","-39%","18,5","35,8","-0,53","9,6","9,1","5475","52,2","-0,2%","0,6%","-4,9%"
"1517","Balco Group","0,1%","20%","30,1","-100,9","-4,16","0,9","-1,7","726","33,5","-3,7%","-8,1%","-12,1%"
"1450","Bambuser","-427,7%","-70%","0,5","0,7","-0,04","0,6",,"117","45,5","-3,2%","-23,0%","-15,0%"
"2376","Bawat Water","-309,4%","-27%","-2,8","-3,2","-0,04","-5,6",,"104","62,4","-3,3%","-23,6%","57,3%"
"27","BE Group","-2,0%","26%","-27,5","64,2","-7,00","0,4",,"581","51,1","-1,5%","-8,4%","-4,2%"
"2373","BeammWave","-57,9%","-44%","-2,8","-1,8","-0,59","1,3",,"140","50,3","2,8%","9,4%","-0,9%"
"29","Beijer Alma","9,4%","28%","13,0","591,0","-10,85","2,5","0,4","11522","42,6","-1,2%","1,8%","-3,6%"
"28","Beijer Ref","6,9%","21%","23,2","236,7","-5,36","3,0","-3,1","73105","33,4","-5,9%","-3,0%","-10,5%"
"494","Beowulf Mining","-18,2%","-1%","-1,6",,,"0,3",,"96","46,6","-22,9%","-3,9%","-36,2%"
"26","Bergman & Beving","4,4%","19%","22,9","61,5","-17,54","3,6","10,0","8025","45,7","-2,5%","2,7%","-8,9%"
"436","Berner Industrier","14,3%","19%","15,8","8,8","-0,13","3,1","-1,1","784","58,8","1,8%","0,9%","3,5%"
"2197","Besqab","3,7%","10%","19,5","12,3","3,52","0,7","-0,3","2766","56,9","0,6%","-4,4%","-4,4%"
"1770","Beyond Frames","-33,2%","-8%","-8,0","-10,0","-1,88","2,4",,"160","38,0","-6,6%","-21,4%","-23,9%"
"1677","BHG Group","-8,4%","15%","-13,3","10,2","-0,43","0,8",,"4266","54,2","4,3%","29,6%","-2,9%"
"1553","BiBBInstruments","-50,8%","-10%","-5,9","-4,1","-0,18","2,8",,"109","59,7","4,7%","-38,3%","9,3%"
"1376","BICO Group","-2,4%","7%","-9,0","9,1","1,83","0,7",,"2205","34,6","-14,1%","-6,7%","-14,7%"
"33","Bilia","5,1%","43%","17,5","24,8","-13,08","2,4","-0,6","12548","39,8","-2,4%","5,5%","-4,7%"
"34","Billerud","4,8%","11%","12,4","51,5","-9,69","0,9","0,1","26509","35,6","-5,3%","7,5%","-11,2%"
"389","BIMobject","-8,9%","-68%","-38,1","-86,6","-0,03","5,8",,"1127","72,0","7,0%","34,9%","14,8%"
"299","Binero Group","13,1%","-2%","65,1","-21,0","-0,18","2,4","0,2","279","46,9","-0,9%","-11,1%","-6,3%"
"1408","Bio Vitos Pharma","-123,3%","-0%","-0,2","-1,0","0,00","0,2",,"3","59,3","-4,6%","-88,0%","-42,9%"
"1538","BioArctic","-41,9%","-41%","-65,8","-135,7","2,34","17,3",,"15519","33,1","-10,3%","14,2%","-28,3%"
"1933","Bioextrax","-298,5%","-60%","-4,4","-4,0","-0,01","3,6",,"96","44,4","-2,9%","-18,4%","-15,3%"
"1939","Biofrigas","-51,9%","-26%","0,4","0,3","-0,27","0,2",,"20","37,7","-7,0%","-8,0%","-20,2%"
"35","BioGaia","58,2%","-60%","24,1","28,4","-0,14","6,6","-8,5","11436","45,7","-4,1%","3,9%","-9,2%"
"36","Bioinvent","-93,5%","-86%","-2,3","6,0","8,68","2,2",,"1945","54,7","1,0%","-27,2%","6,3%"
"2210","Biosergen",,"-96%","-1,9","-2,1",,"1,7",,"85","46,7","-8,6%","-23,9%","-20,6%"
"37","Biotage","6,9%","-4%","20,0","-177,8","-5,70","1,9","4,5","7913","34,6","-4,3%","-25,3%","-12,3%"
"1429","Biovica","-421,7%","-43%","-0,5","-0,6","-0,00","1,5",,"96","37,1","-20,6%","-24,1%","-47,1%"
"1577","Bio-Works","-362,5%","-65%","-1,8","-1,6","0,00","2,3",,"101","45,2","-5,6%","-1,8%","-11,2%"
"38","Björn Borg","17,2%","7%","13,3","21,9","-0,56","3,7","-4,1","1309","38,1","-1,2%","-2,6%","-6,4%"
"1394","Bluelake Mineral","-55,5%","-8%","-4,5","-3,5","-0,00","2,1",,"91","48,7","-1,3%","-4,7%","-10,6%"
"1688","Bodyflight","-7,3%","10%","-6,4","20,5","0,20","0,2",,"11","55,1","-3,3%","-39,8%","5,6%"
"1520","Boho Group","-12,1%","42%","-45,5","34,0","-0,59","2,4",,"456","34,8","-7,0%","-17,4%","-15,9%"
"2173","Bokusgruppen","4,6%","19%","15,8","8,8","-8,32","1,4","6,1","875","60,0","0,5%","4,2%","3,8%"
"40","Boliden","11,6%","9%","7,4","37,9","-54,93","1,4","0,1","93681","30,9","-5,2%","8,4%","-12,3%"
"2006","BoMill","-421,2%","-47%","-5,7","-8,5","-0,00","5,5",,"113","42,9","-0,8%","7,7%","-1,0%"
"1606","Bonava A","-5,1%","18%","268,4","9,5","0,17","0,4",,"2847","35,8","-8,4%","7,6%","-13,5%"
"1325","Bonava B","-5,1%","18%","269,0","9,5","0,17","0,4",,"2860","41,4","-7,2%","12,4%","-12,8%"
"1474","Bonesupport","26,3%","-24%","120,5","336,9","-0,10","27,8","-3,3","20523","40,6","-6,6%","4,8%","-20,3%"
"41","Bong Ljungdahl","-1,2%","29%","13,9","15,8","-0,15","0,3",,"149","45,8","-5,6%","-7,9%","-4,9%"
"779","Bonäsudden","2,7%","42%","51,7","124,3","-5,19","0,9","0,7","306","66,1","4,1%","2,2%","6,4%"
"1463","Boozt","13,0%","-5%","14,7","555,2","-3,51","2,3","0,4","6959","24,1","-6,4%","3,8%","-15,8%"
"508","Botnia Exploration","14,9%","-8%","-72,9","-12,1","-1,12","3,0","0,1","494","48,9","-0,8%","0,3%","-3,2%"
"244","Boule Diagnostics","-73,2%","7%","-1,5","-10,0","-2,26","1,3",,"351","52,3","-1,1%","3,0%","4,6%"
"2334","BPC Instruments","29,7%","-33%","27,0","69,4","-0,50","7,4","2,6","492","62,1","8,6%","-0,2%","16,6%"
"446","BrainCool","-38,5%","-19%","-9,9","-5,9","-0,03","3,1",,"447","50,7","-2,4%","-7,2%","-11,7%"
"1320","BrandBee","-137,0%","-0%","-0,1","-0,0","-2,63","0,1",,"2","34,0","-13,9%","-79,3%","-35,6%"
"909","Bravida","10,5%","9%","13,8","16,3","-2,91","2,2","-1,3","19171","54,4","-0,1%","9,7%","0,8%"
"268","Bredband2","16,5%","11%","13,7","14,3","-0,12","3,3","0,6","1876","34,0","-2,5%","1,1%","-5,3%"
"421","BrightBid","-55,5%","-10%","-0,9","-0,9","-0,28","0,7",,"62","44,6","-7,3%","-37,8%","-15,1%"
"2204","Brilliant Future","-33,2%","-20%","-8,5","-10,9","-0,94","2,0",,"65","51,5","-1,9%","-6,9%","0,0%"
"42","Brinova Fastigheter","2,3%","60%","45,4","-43,0","-2,63","0,6","1,2","1627","41,7","-1,1%","-17,7%","-10,7%"
"586","Briox","-108,3%","-31%","-11,0","-10,6","-0,19","8,9",,"340","65,5","3,8%","34,6%","8,9%"
"43","BTS Group","24,5%","-8%","16,3","24,6","-9,92","3,1","0,2","5140","43,5","-0,1%","-1,8%","-7,0%"
"2308","Bubbleroom","-31,5%","-18%","-0,7","5,8","-0,03","0,5",,"51","39,3","-1,9%","-22,8%","-7,8%"
"375","Bufab","7,5%","37%","21,1","30,9","-13,32","3,9","-6,8","15496","34,8","-4,0%","7,4%","-10,1%"
"254","Bulten","4,0%","27%","9,1","23,5","-10,15","0,7","0,3","1340","34,5","-3,4%","-4,4%","-8,7%"
"44","Bure Equity","23,9%","-4%","4,1","-38,3","-10,51","1,0","0,2","24332","35,5","-1,0%","-2,9%","-8,2%"
"45","Byggmax","1,7%","42%","31,0","7,0","-1,33","1,3","0,3","3019","55,3","2,0%","15,1%","3,3%"
"598","Byggmästare AJ Ahlström","26,4%","-1%","3,0","119,4","-0,32","0,8","0,0","1814","42,2","0,4%","-2,0%","-4,2%"
"1379","Byggpartner","9,1%","9%","11,4","19,2","-0,68","1,7","0,1","830","50,3","0,9%","1,4%","1,7%"
"1775","CAG Group","18,9%","-9%","11,1","24,6","-0,01","2,5","-1,8","788","50,5","0,2%","0,2%","0,0%"
"921","Camurus","92,0%","-75%","65,4","85,6","-0,51","10,2","-10,7","33561","38,9","-3,0%","-1,7%","-14,3%"
"2296","Candles Scandinavia","-19,3%","16%","-11,1","-6,1","-1,91","2,0",,"161","63,2","11,4%","-14,7%","14,1%"
"748","Cantargia","-193,9%","-19%","-1,4","-2,1","0,30","2,3",,"358","36,6","-4,3%","-40,6%","-16,3%"
"1127","Carasent","-6,1%","-21%","-26,3","-17,4","-1,54","1,9",,"1521","42,1","-3,0%","12,8%","-12,1%"
"1882","Carbiotix","-75,9%","-5%","-2,7","-2,0","-0,63","2,0",,"49","58,9","2,7%","18,2%","-2,1%"
"1693","Cardeon","-40,0%","-0%","-2,9","-24,6","0,01","1,1",,"71","58,7","8,3%","64,8%","54,5%"
"2319","Careium","6,9%","16%","10,6","24,1","-2,33","1,1","0,2","725","32,5","-9,5%","1,5%","-12,9%"
"2335","Case Group","6,6%",,"22,9","18,8","0,01","1,7","0,0","505","39,8","-1,8%","6,4%","-4,3%"
"46","Castellum","2,5%","37%","23,3","25,9","0,09","0,7","14,7","54802","47,9","-0,3%","-9,9%","-7,3%"
"1607","Catella A","0,8%","32%","36,1","30,8","0,31","1,3","0,4","2650","49,6","0,1%","0,6%","-5,7%"
"274","Catella B","0,8%","32%","37,4","31,9","0,31","1,4","0,4","2809","58,4","1,5%","1,4%","-0,3%"
"47","Catena","2,4%","38%","32,5","-13,1","-81,76","1,0","5,7","26468","55,7","1,9%","-10,8%","-1,7%"
"248","Cavotec","5,1%","10%","16,2","25,5","0,01","2,7","0,0","1846","43,2","-1,3%","-1,4%","-4,4%"
"2023","CDON","-25,0%","-17%","-2,8","-35,2","-2,40","0,8",,"455","21,6","-20,4%","-25,3%","-41,3%"
"2148","Cedergrenska","8,5%","-7%","16,4","8,5","-2,20","2,6","0,2","508","59,6","3,5%","19,0%","7,7%"
"387","Cell Impact","-46,3%","4%","-0,8","-1,0","-0,02","0,3",,"70","51,9","11,1%","-45,2%","3,0%"
"49","CellaVision","18,7%","-12%","22,1","32,0","-3,30","5,0","3,6","4045","44,6","-0,4%","-19,9%","-4,0%"
"1337","Cereno Scientific","-39,1%","15%","-22,4","-9,0","-0,30","8,5",,"1637","69,3","8,1%","-7,8%","7,2%"
"2320","ChargePanel",,"-43%","-3,2","-2,1","-0,13","7,2",,"49","49,8","-1,0%","-5,8%","-5,4%"
"2140","checkin.com","-10,5%","-8%","-16,7","-31,4","-0,79","1,5",,"317","49,8","-0,2%","-37,0%","-13,1%"
"2119","Cheffelo","6,9%","-1%","11,4","6,4","-0,92","1,1","0,2","483","61,3","0,7%","22,1%","8,2%"
"1389","ChemoTech","-272,6%","-7%","-2,3","-2,2","-0,00","5,1",,"30","61,4","1,8%","-33,0%","7,4%"
"1414","Chordate Medical","-408,9%","-14%","-0,1","-0,1","-2,88","0,6",,"21","26,7","-22,0%","-53,9%","-55,2%"
"1013","CHOSA Oncology","-130,0%","-39%","-6,3","-7,7",,"4,9",,"67","62,3","10,0%","-15,6%","5,6%"
"1676","Cibus Nordic","2,2%","56%","40,6","-70,8","-2,09","1,2","-1,2","11363","43,0","-0,5%","-3,7%","-8,3%"
"2539","Cinclus Pharma",,"-94%","0,0","0,0",,"1,0",,"561","35,4","-3,4%",,"-18,8%"
"2476","Cinis Fertilizer","-22,6%","57%","-6,5","-2,8","-2,60","1,4",,"345","48,4","-12,0%","-67,4%","16,4%"
"2077","Cint Group","-2,4%","13%","-23,5","-68,8","-0,09","0,4",,"2487","45,7","0,7%","-23,5%","3,4%"
"2049","CirChem","-2,7%","-5%","934,9","-7,6","-0,20","2,2",,"104","49,9","-3,8%","10,9%","-1,0%"
"2362","Circle Energy","-61,1%","-1%","-0,0","-0,0","0,01","0,0",,"7","49,8","-12,4%","-2,9%","-19,4%"
"51","Clas Ohlson","32,5%","8%","14,1","9,8","-2,54","6,4","0,2","15836","59,1","1,6%","22,0%","-0,3%"
"397","Clavister","-49,8%","42%","-107,2","-36,7","-0,13","-14,5",,"995","62,0","-0,9%","43,5%","21,6%"
"1315","Clean Motion","-43,1%","-5%","-0,9","-0,6","-0,11","0,4",,"21","37,5","-16,7%","-58,5%","-31,5%"
"416","Clemondo","5,0%","12%","14,9","23,7","-0,31","1,0","-0,5","114","58,4","4,4%","-4,9%","10,7%"
"1542","Climeon","-38,9%","-8%","-0,8","-0,7","-0,87","0,4",,"103","46,0","3,8%","-29,5%","-2,0%"
"521","Clinical Laserthermia","-110,3%","-28%","-0,6","-0,5","-0,37","0,9",,"57","33,0","-8,9%","-23,3%","-23,0%"
"52","Cloetta","5,8%","14%","12,3","14,7","-0,32","1,5","1,9","8370","65,3","2,4%","10,8%","4,7%"
"2199","CodeMill","43,4%","-33%","25,5","13,9","-0,64","5,4","0,1","308","68,7","0,4%","10,0%","50,7%"
"1666","Coegin Pharma","-426,2%","-73%","-3,7","-3,6","-0,00","4,2",,"107","49,4","0,6%","-13,9%","2,9%"
"2097","CoinShares","33,0%","0%","3,5","-5,8","0,14","1,1","0,0","4847","47,5","2,4%","14,8%","-0,1%"
"769","CombiGene",,"-97%","0,5","0,8","-0,00","0,7",,"49","53,5","-0,9%","-6,5%","-1,2%"
"2377","CombinedX","12,8%","-10%","9,4","9,5","-3,45","1,6","-0,4","666","47,0","-1,0%","-4,1%","1,7%"
"1749","Comintelli","52,8%","-11%","3,3","10,3",,"1,9","0,0","36","44,4","-5,8%","32,2%","-20,2%"
"2297","Compodium","-10,2%","-5%","-7,2","-33,8","-1,76","1,1",,"55","49,2","3,3%","-2,5%","9,3%"
"56","Concejo B","-6,4%","-10%","-6,3","-253,7","0,64","0,6",,"440","35,1","-4,2%","-6,6%","-6,5%"
"2544","Condo Nordic","-3806,9%","13%","-1,9","3,6","-0,15","-6,9",,"12","36,8","-14,9%",,"-26,4%"
"530","Consensus","0,2%",,"-21,7","-5,1","0,70","1,5","5,9","72","49,5","-0,2%","-13,4%","-8,5%"
"741","Coor Service Management","3,3%","35%","15,5","33,2","-1,22","2,3","-1,3","3325","58,8","2,3%","-14,5%","2,7%"
"57","Corem Property A","1,7%","52%","41,1","14,5","1,54","0,2","-0,3","5919","42,9","-1,1%","-30,1%","-13,5%"
"1608","Corem Property B","1,7%","52%","41,0","14,5","1,54","0,2","-0,3","5782","45,2","0,7%","-31,6%","-10,7%"
"2218","Corem Property D","1,7%","52%","300,4","106,1","1,54","11,3","-12,5","277298","54,7","0,2%","-8,6%","-1,5%"
"749","Corline Biomedical","-33,5%","-19%","-8,8","-12,7","-0,34","2,6",,"239","49,3","2,1%","3,4%","-3,1%"
"270","C-RAD","30,4%","-29%","11,8","35,2","-0,20","3,0","0,8","964","37,4","-4,5%","-11,4%","-12,8%"
